transaction_id,customer_id,amount,transaction_date,region
TXN-001996,CUST-00243,37.39,2025-11-10,West 
TXN-003763,CUST-00303,87.15,2025-11-24,West
TXN-004759,CUST-00093,235.15,2025-02-09,South
TXN-003591,CUST-00093,492.88,2025-06-25,
TXN-000130,CUST-00149,,2025-01-23,Central
TXN-001469,CUST-00361,458.49,2024-09-07,East
TXN-003833,CUST-00054,97.09,2024-06-25, South
TXN-000211,CUST-00156,397.02,2025-03-02,North
TXN-002059,CUST-00291,1178.52,2024-10-04,East
TXN-001642,CUST-00454,439.95,2025-05-27,Central
TXN-000097,CUST-00178,262.54,2024-10-02,West
TXN-000459,CUST-00479,21.40,2025-12-30,Central 
TXN-004451,CUST-00291,83.73,2025-02-04,East
TXN-004678,CUST-00085,208.45,2024-12-25,West
TXN-003516,CUST-00120,44.42,2025-04-25,North
TXN-004893,CUST-00261,212.00,2024-12-19,East
TXN-000693,CUST-00263,541.93,2025-01-26,North
TXN-003041,CUST-00320,45.95,2025-11-20,West
TXN-000683,CUST-00437,77.74,2025-10-06,South
TXN-002610,CUST-00060,517.56,2024-07-25,North
TXN-002565,CUST-00018,142.76,2025-08-01,North
TXN-000538,CUST-00481,253.06,2025-06-29,South
TXN-000730,CUST-00205,341.60,2025-10-21,Central
TXN-003967,CUST-00392,28.11,2025-01-27,Central
TXN-001976,CUST-00264,50.67,2024-12-08,Central
TXN-000251,CUST-00356,240.76,2024-10-09,West
TXN-004661,CUST-00472,44.08,2025-03-06,Central
TXN-002517,CUST-00327,140.94,2025-01-17,South
TXN-003852,CUST-00104,94.68,2025-02-02,West
TXN-002162,CUST-00128,489.27,2024-12-22,South
TXN-000138,CUST-00185,187.32,2025-10-21,North
TXN-003547,CUST-00205,609.12,2024-03-22,Central
TXN-004323,cust-00080,113.92,2024-10-18,East
TXN-001314,CUST-00108,480.82,2025-12-26,East
TXN-002599,CUST-00226,96.30,2025-02-24,West
TXN-001570,CUST-00066,1327.84,2024-01-03,South
TXN-002701,CUST-00219,206.83,2025-04-03,West
TXN-002601,CUST-00032,131.09,2025-04-04,North
TXN-004230,CUST-00491,565.19,2025-12-28,South
TXN-001148,CUST-00213,93.16,2024-11-11,Central
TXN-000070,CUST-00156,106.81,2025-11-30,North
TXN-002004,CUST-00484,110.93,2024-02-12,South
TXN-004413,CUST-00428,24.70,2024-02-25,West
TXN-000902,CUST-00481,31.78,2025-07-29,South
TXN-003939,CUST-00078,485.91,2024-09-05,Central
TXN-000844,CUST-00067,33.74,2024-10-31,East
TXN-002173,CUST-00417,833.02,2025-04-14,Central
TXN-000926,CUST-00248,474.92,2024-05-01,South
TXN-000157,CUST-00116,23.16,2024-10-02,East
TXN-003689,CUST-00388,44.18,2024-07-09,West
TXN-000903,CUST-00057,33.17,2025-03-06,North
TXN-002141,CUST-00481,210.24,2025-12-14,South
TXN-000364,CUST-00226,1332.67,2025-08-11, West
TXN-003865,CUST-00374,1400.18,2024-03-26,North
TXN-000789,CUST-00177,42.33,2025-10-21,North
TXN-004084,CUST-00203,226.89,2025-05-25,West
TXN-000144,CUST-00110,188.23,2024-01-12,SOUTH
TXN-004427,CUST-00093,43.43,2025-01-25,South
TXN-001439,CUST-00252,32.42,2025-09-02,East
TXN-000282,CUST-00477,73.39,2024-07-28,North
TXN-004607,CUST-00483,285.43,2025-12-11,South
TXN-000876,CUST-00397,186.11,2024-11-17,East
TXN-001210,CUST-00143,1211.32,2024-06-22,North
TXN-004471,CUST-00036,31.58,2024-04-09,S
TXN-002911,CUST-00205,91.58,2024-04-02,Central
TXN-000767,CUST-00179,864.32,2025-11-30,South
TXN-004079,CUST-00378,535.29,2025-08-01,Central
TXN-002868,CUST-00273,106.79,2024-04-27,North
TXN-003850,CUST-00479,986.49,2025-02-04,Central 
TXN-000334,CUST-00002,,2024-04-12,South
TXN-004778,CUST-00492,181.33,2025-05-02,Central
TXN-002895,CUST-00276,18.65,2024-02-14,West
TXN-000509,CUST-00427,50.67,2024-05-26,East
TXN-003102,CUST-00404,367.22,2025-02-17,East
TXN-000521,CUST-00085,311.67,2024-07-06,West
TXN-001390,CUST-00214,92.58,2024-02-15,South
TXN-001957,CUST-00289,1148.02,2025-05-31,North
TXN-003475,CUST-00076,958.12,2024-08-31,East
TXN-002863,CUST-00444,282.86,2025-08-23,West
TXN-002728,CUST-00256,185.78,2024-02-21,South
TXN-000654,CUST-00116,64.73,2024-09-09,East
TXN-000342,CUST-00293,18.91,2024-07-18,Central
TXN-004692,CUST-00088,189.83,2024-01-20,West
TXN-000952,CUST-00184,81.24,2024-03-24,South
TXN-004508,CUST-00120,987.33,2025-02-25,North
TXN-004441,CUST-00049,44.35,2025-02-01,Central
TXN-001026,CUST-00219,556.60,2024-08-02,West
TXN-000110,CUST-00439,172.65,2025-03-10,West
TXN-001067,CUST-00219,90.69,2024-05-18,West
TXN-004606,CUST-00289,95.84,2024-12-30,North
TXN-004827,CUST-00121,559.55,2024-10-27,West
TXN-000945,CUST-00298,1259.06,2024-06-07,North
TXN-000915,CUST-00228,96.38,2024-02-20,East
TXN-004231,CUST-00061,46.35,2024-06-30,North
TXN-002119,CUST-00219,104.06,2024-04-26,West
TXN-004972,CUST-00126,77.11,2025-07-23,Central
TXN-001973,CUST-00113,67.59,2025-05-18,Central
TXN-002082,CUST-00295,37.69,2025-09-23,Central
TXN-001875,CUST-00410,154.52,2025-12-15,Central
TXN-004325,CUST-00320,21.41,2025-04-07,West
TXN-004509,CUST-00372,329.00,2024-02-17,West
TXN-001769,CUST-00486,17.33,2024-10-08,North
TXN-001321,CUST-00275,23.98,2025-04-09,North
TXN-000027,CUST-00148,313.35,2024-05-02,West
TXN-000346,CUST-00072,460.59,2024-12-03,North
TXN-001378,CUST-00454,38.34,2024-08-12,Central
TXN-004577,CUST-00390,39.22,2025-06-29,South
TXN-000674,CUST-00476,279.60,2024-01-06,North
TXN-004494,CUST-00078,34.71,2024-04-21,Central
TXN-002158,CUST-00195,106.98,2025-01-29,East
TXN-000069,CUST-00422,374.79,2024-04-01,North
TXN-003076,CUST-00411,17.35,2024-01-08,Central
TXN-003603,CUST-00413,247.92,2024-02-11,South
TXN-003699,CUST-00376,38.63,2024-07-09,Central
TXN-000235,CUST-00164,1151.65,2024-05-28,EAST
TXN-002995,CUST-00478,45.23,2025-10-23,East
TXN-000845,CUST-00186,231.35,2024-11-19,South
TXN-002468,CUST-00160,37.28,2025-12-18,South
TXN-001303,CUST-00080,57.57,2025-11-13,East
TXN-003285,CUST-00083,43.51,2024-01-06,Central
TXN-004936,CUST-00093,1060.25,2025-01-16,South
TXN-000363,CUST-00156,53.18,2025-05-14,North
TXN-001681,CUST-00272,1407.05,2025-03-01,East
TXN-001175,CUST-00219,162.96,2025-09-29,West
TXN-001030,CUST-00442,41.39,2024-10-23,East
TXN-002934,CUST-00035,217.95,2024-03-23,South
TXN-004502,CUST-00126,729.89,2024-12-02,Central
TXN-000436,CUST-00411,430.95,2024-01-08,Central
TXN-001954,CUST-00399,206.00,2024-01-01,Central
TXN-001834,CUST-00476,832.81,2025-04-22,North
TXN-000949,CUST-00032,28.95,2024-10-06,North
TXN-001336,CUST-00057,33.13,2024-12-27,North
TXN-000825,CUST-00137,436.04,2024-04-03,West
TXN-001062,CUST-00417,66.73,2024-10-23,Central
TXN-001419,CUST-00219,95.42,2024-12-24,West
TXN-002644,CUST-00335,384.60,2024-08-22,West
TXN-002669,CUST-00433,50.89,2024-10-12,North
TXN-000401,CUST-00026,1134.97,2024-10-09,East
TXN-004289,CUST-00400,98.52,2025-03-09,West
TXN-002023,CUST-00420,347.43,2024-09-21,North
TXN-000248,CUST-00144,41.91,2025-01-30,North
TXN-002696,CUST-413,419.84,2024-08-17,South
TXN-000451,CUST-00068,191.34,2024-06-13, West
TXN-002221,CUST-00083,399.02,2024-12-20,Central
TXN-003973,CUST-00125,262.17,2025-06-17,South
TXN-003154,CUST-00484,62.17,2025-10-07,South
TXN-004911,CUST-00411,123.63,2025-07-29,Central
TXN-004696,CUST-00045,116.53,2025-01-19,East
TXN-002664,CUST-00181,77.33,2025-01-20,Central
TXN-000151,CUST-00411,,2025-06-04,Central
TXN-001184,CUST-00074,258.80,2025-01-11,Central
TXN-002053,CUST-00003,25.84,2025-10-28,South
TXN-003766,CUST-00266,210.17,2025-12-22,Central
TXN-003211,CUST-00103,105.00,2024-08-01,West
TXN-003758,CUST-00438,190.57,2024-08-21,North
TXN-004133,CUST-00220,89.77,2024-09-01,Central
TXN-004766,CUST-00196,70.22,2024-03-01,Central
TXN-003837,CUST-00116,531.05,2024-11-03,East
TXN-004334,CUST-00299,416.01,2025-07-26,West
TXN-003866,CUST-00147,1143.20,2024-12-30,South
TXN-002572,CUST-00469,112.56,2024-05-18,Central
TXN-004757,CUST-00308,454.72,2025-04-28,Central
TXN-003760,CUST-00051,45.03,2024-05-27,East
TXN-004980,CUST-00500,435.11,2025-02-01,East
TXN-004943,CUST-00398,248.73,2024-08-05,Central
TXN-003584,CUST-00252,209.73,2025-09-21,North
TXN-001181,CUST-00414,207.14,2025-06-27,North
TXN-001768,CUST-00492,1094.81,2024-03-23,Central
TXN-002256,CUST-00368,1298.58,2025-06-14,West
TXN-003726,CUST-00061,179.13,2024-12-16,North
TXN-003032,CUST-00041,738.50,2024-06-27,South
TXN-001338,CUST-00194,46.50,2024-10-01,North
TXN-001937,CUST-00393,527.30,2025-10-08,Central
TXN-001814,CUST-00064,73.44,2024-09-06,West
TXN-002802,CUST-00500,227.32,2024-06-01,East
TXN-002591,CUST-00090,1350.49,2024-02-05,Central
TXN-001724,cust-00157,567.20,2025-01-15,North
TXN-003593,CUST-00018,28.18,2025-09-10,North
TXN-003597,CUST-00322,497.70,2024-02-04,Central
TXN-004656,CUST-00110,52.58,2025-06-09,South
TXN-002071,CUST-00365,81.33,2025-05-02,West 
TXN-000739,CUST-00096,46.64,2025-03-05,North
TXN-001145,CUST-00399,45.92,2024-12-27,Central
TXN-001177,CUST-00058,398.35,2025-09-15,north
TXN-001683,CUST-00469,191.77,2024-08-02,Central
TXN-000907,CUST-00026,183.35,2025-10-23,East
TXN-001543,CUST-00109,1433.37,2024-01-23,west
TXN-004168,CUST-00413,99999.99,2025-08-31,South
TXN-004176,CUST-00217,329.19,2024-02-12,North
TXN-001101,CUST-00492,33.77,2024-05-08,Central
TXN-003484,CUST-00420,29.43,2024-09-11,North
TXN-003117,CUST-00421,80.56,2025-02-07,East
TXN-000980,CUST-00342,33.74,2025-09-09,East
TXN-001491,CUST-00408,184.76,2025-11-08,South
TXN-004813,CUST-00252,50.79,2024-08-08,North
TXN-000133,CUST-00193,30.46,2025-08-07,North
TXN-002296,CUST-00143,90.53,2024-11-17,North
TXN-000995,CUST-00077,82.58,2024-10-13,West
TXN-003337,CUST-00448,36.41,2024-10-04,
TXN-001000,CUST-95529,78.76,2024-11-16,North
TXN-002029,CUST-00083,77.85,2025-07-25,Central
TXN-004561,CUST-00489,204.13,2025-10-17,East
TXN-001463,CUST-00142,184.01,2024-08-23,Central
TXN-004364,CUST-00157,1241.31,2025-06-01,North
TXN-001917,CUST-00299,257.93,2024-09-07,W
TXN-003740,CUST-00196,150.41,2024-05-15,Central
TXN-001609,CUST-00030,94.81,2025-07-02,Central
TXN-003434,CUST-00072,421.04,2024-06-23,North
TXN-003489,CUST-00092,361.46,2025-06-25,East
TXN-002074,CUST-00156,89.75,2025-04-06,North
TXN-003144,CUST-00253,124.15,2025-03-07,South
TXN-001699,CUST-00178,114.40,2024-04-19,West
TXN-001172,CUST-00398,363.08,2024-06-12,Central
TXN-002382,CUST-00184,1241.02,2024-12-23,North
TXN-004988,CUST-00299,142.84,2024-02-04, West
TXN-002978,CUST-00409,30.14,2024-06-09,West
TXN-003616,CUST-00411,85.04,2025-11-16,Central
TXN-004215,CUST-00370,237.69,2025-10-01,South
TXN-004769,CUST-00424,939.50,2024-06-16,South
TXN-001249,cust-00477,112.86,2025-08-12,North
TXN-001569,CUST-00459,182.29,2025-04-24,North
TXN-002703,CUST-00477,91.59,2024-09-23,North
TXN-004143,CUST-00086,189.13,2024-01-10,West
TXN-003784,CUST-00225,388.99,2024-08-09,Central
TXN-004499,CUST-00074,436.20,2024-01-19,Central
TXN-004008,CUST-00100,44.86,2024-07-05,North
TXN-002116,CUST-00168,166.40,2024-09-14,West
TXN-002134,CUST-00443,728.71,2025-10-11,East
TXN-003294,CUST-00143,23.11,2025-03-14,N
TXN-003600,CUST-00222,234.73,2025-04-21,Central
TXN-003839,CUST-00069,22.63,2024-06-28,south
TXN-004982,CUST-00144,42.39,2025-01-08,North
TXN-001484,CUST-00036,25.88,2025-09-09,South
TXN-003958,CUST-00013,23.88,2024-01-05,North
TXN-004635,CUST-00093,-123.64,2024-07-21,South
TXN-001317,CUST-00226,49.42,2025-07-04,West
TXN-003256,CUST-00494,643.15,2024-08-28,North
TXN-000467,CUST-00463,393.75,2024-11-05,Central
TXN-000976,CUST-00104,62.65,2024-11-01,West
TXN-001880,CUST-00420,44.99,2024-05-12,north
TXN-004091,CUST-00444,20.88,2024-06-29,West
TXN-003829,cust-00110,24.35,2025-06-30,South
TXN-004102,CUST-00273,143.44,2025-09-08,North
TXN-004362,CUST-00121,624.16,2025-04-28,West
TXN-000035,CUST-00450,40.78,2024-03-27,West
TXN-003135,CUST-00180,35.67,2025-04-23,Central
TXN-002460,CUST-00495,251.63,2025-08-05,South
TXN-004426,CUST-00259 ,245.06,2024-04-12,Central
TXN-004937,CUST-00268,88888.00,2024-05-07,West
TXN-001366,CUST-00249,73.04,2025-10-07,West
TXN-004028,CUST-00273,79.02,2024-01-25,North
TXN-004585,CUST-00322,144.51,2024-04-15,North
TXN-000987,CUST-00335,39.02,2025-12-08,West
TXN-000425,CUST-00213,806.87,2025-11-02,Central
TXN-004627,CUST-00434,196.00,2025-06-14,South
TXN-003331,CUST-00385,72.30,2025-02-19,West
TXN-001418,CUST-00459,1390.67,2024-01-26,North
TXN-004565,CUST-00217,42.43,2025-07-10,North
TXN-001629,CUST-00273,567.83,2024-06-01,West
TXN-003660,CUST-00206,117.27,2024-06-13,North
TXN-001231,CUST-00211,105.23,2025-01-24,Central
TXN-004376,CUST-00302,399.34,2025-05-02,South
TXN-003925,CUST-00090,45.32,2024-01-06,Central
TXN-002080,CUST-00458,200.04,2024-03-24,South
TXN-002699,CUST-00040,124.01,2024-12-08, North
TXN-002570,CUST-00011,110.60,2025-12-15,Central
TXN-001649,CUST-00360,48.58,2025-08-15,South
TXN-002726,CUST-00170,404.19,2024-05-12,South
TXN-004540,CUST-00491,457.79,2025-12-07,South
TXN-003352,CUST-00364,383.72,2025-07-07,South
TXN-003523,CUST-00288,227.35,2025-05-07,North
TXN-002482,CUST-00096,41.19,2025-12-11,North
TXN-001603,CUST-00371,1400.97,2024-06-28,Central
TXN-002070,CUST-00074,-234.00,2024-11-17,Central
TXN-002596,CUST-00379,64.06,2024-09-23,East
TXN-004136,CUST-00495,174.42,2024-10-09,South
TXN-004216,CUST-00332,412.68,2025-06-20,North
TXN-000415,CUST-00316,862.36,2025-05-20,North
TXN-001138,CUST-00444,281.11,2025-05-28,West
TXN-003817,CUST-00327,439.69,2025-08-03,South
TXN-000823,CUST-00417,414.40,2025-12-05,Central
TXN-001377,CUST-00040,430.42,2025-11-04,North
TXN-003832,CUST-00162,487.89,2025-04-06,West
TXN-004702,CUST-00125,1035.67,2025-03-29,South
TXN-002047,CUST-00398,142.51,2024-05-14,Central
TXN-000871,CUST-00091,233.26,2025-02-28,Central
TXN-003909,CUST-00416,237.99,2025-12-19,West
TXN-001575,CUST-00020,109.30,,West
TXN-000465,CUST-00067,41.83,2025-09-29,East
TXN-000427,CUST-00440,569.68,2025-05-05,South
TXN-000376,CUST-00259,217.58,2024-08-19,Central
TXN-000704,CUST-00396,28.41,2025-01-26,West
TXN-003188,CUST-00040,768.83,2024-05-08,North
TXN-000174,CUST-00218,50.60,2024-05-23,South
TXN-003716,CUST-00453,50.50,2025-03-07,West
TXN-002294,CUST-96651,60.68,2024-03-11,Central
TXN-003412,CUST-00248,1201.00,2024-12-06,South
TXN-004924,CUST-00417,149.05,2025-02-01,Central
TXN-004953,CUST-00307,38.11,2025-03-19,Central
TXN-003335,CUST-00233,449.61,2025-01-02,SOUTH
TXN-000755,CUST-00481,506.24,2025-08-16,South
TXN-004227,CUST-00272,1048.12,2025-07-14,East
TXN-004030,CUST-00420,130.96,2025-04-10,North
TXN-000989,CUST-00102,1090.38,2025-12-14,East
TXN-001309,CUST-00162,93.16,2025-02-08,West
TXN-001823,CUST-97916,1010.04,2024-02-25,Central
TXN-001654,CUST-00157,99.25,2024-12-15,North
TXN-000550,CUST-00085,20.40,2025-03-07,West
TXN-004033,CUST-00269,50.10,2025-01-02,Central
TXN-001004,CUST-00063,142.95,2024-06-05,North
TXN-002043,CUST-00080,338.46,2024-12-17,East
TXN-004501,CUST-00080,26.67,2024-01-18,East
TXN-001710,CUST-00452,88.31,2025-11-10,East
TXN-001522,CUST-00219,27.12,2025-09-05,West
TXN-003607,CUST-00093,854.57,2025-06-18,South
TXN-000118,CUST-00223,522.66,2025-05-12,West
TXN-001593,CUST-00017,72.04,2024-09-03,EAST
TXN-004944,CUST-00259,203.88,2024-01-30,Central
TXN-001539,CUST-00080,1277.00,2025-01-03,East
TXN-001359,CUST-00490,99.99,2025-10-21,East
TXN-004531,CUST-00178,162.70,2025-03-27,west
TXN-001667,CUST-00083,26.69,2025-01-12,Central
TXN-001781,CUST-00132,663.49,2025-06-10,East
TXN-004928,CUST-00324,35.27,2024-07-21,South
TXN-003948,CUST-00481,133.61,2025-12-20,South
TXN-003843,CUST-00022,1199.24,2024-12-01,South
TXN-000572,CUST-00302,1267.56,2025-03-14,South
TXN-002866,CUST-00453,426.06,2024-04-04,West
TXN-004280,CUST-00416,442.63,2025-02-11,West
TXN-003661,CUST-00273,92.08,2024-12-28,North
TXN-003242,CUST-00273,77.60,2025-07-19,North
TXN-002788,CUST-00101,87.92,2025-11-29,West
TXN-004587,CUST-00454,44.31,2025-03-16,Central
TXN-000453,CUST-00074,151.90,2024-01-20,North
TXN-003682,CUST-00134,1235.94,2024-12-12,East
TXN-004950,CUST-00238,257.95,2025-02-13,East
TXN-002897,CUST-00215,1347.13,2024-03-01,South
TXN-002899,CUST-00154,45.17,2024-12-21,Central
TXN-001517,CUST-00272,904.47,2025-10-24,East
TXN-002888,CUST-00389,1434.83,2025-09-13,West
TXN-003156,CUST-00223,116.31,2024-05-21,West
TXN-001195,CUST-00495,48.60,2025-10-18,South
TXN-001035,CUST-00473,362.85,2025-04-09,West
TXN-004278,CUST-00093,38.39,2024-02-12,South
TXN-002514,CUST-00404,31.77,2024-09-19,East
TXN-000870,CUST-00107,26.03,2024-05-07,East
TXN-003191,CUST-00414,73.24,2024-12-19,North
TXN-001627,CUST-00159,1438.09,2024-05-15,North
TXN-004327,CUST-00472,147.62,2025-05-11,Central
TXN-001711,CUST-00493,307.42,2024-09-22,SOUTH
TXN-000066,CUST-00303,1056.66,2024-12-27,West
TXN-001275,CUST-00138,258.10,2025-01-26,North
TXN-004879,CUST-00094,44.97,2025-08-10,Central
TXN-002510,CUST-00322,$147.22,2024-05-10,Central
TXN-001268,CUST-00343,37.27,2024-04-22,Central
TXN-000595,CUST-00143,218.85,2025-12-25,North
TXN-001160,CUST-00390,1383.43,2025-09-19,South
TXN-002817,CUST-00228,67.52,2025-01-05,East
TXN-001466,CUST-00346,1251.51,2025-11-17,West
TXN-004305,cust-00230,30.82,2025-09-03,North
TXN-002462,CUST-00360,104.89,2024-09-22,South
TXN-000310,CUST-00035,72.33,2024-03-17,South
TXN-000526,CUST-00175,455.30,2025-03-19,West
TXN-002662,CUST-00258,636.65,2025-11-27,North
TXN-001269,CUST-00322,37.72,2024-01-29,Central
TXN-003319,CUST-00289,47.62,2024-12-01,North
TXN-002028,CUST-00409,103.63,2024-07-29,West
TXN-001628,CUST-00022,209.92,2024-02-06,South
TXN-004930,CUST-00128,447.38,2025-09-11,South
TXN-002058,CUST-00320,96.71,2024-04-05,West
TXN-003510,CUST-00248,224.06,2024-11-12,South
TXN-004317,CUST-00162,439.31,2025-12-01,West
TXN-003719,CUST-00498,517.97,2024-10-18,West
TXN-001932,CUST-00039,36.40,2025-12-28,Central
TXN-001322,CUST-00423,528.65,2025-01-17,Central
TXN-003717,CUST-93297,83.30,2025-10-13,Central
TXN-002404,CUST-00224,213.27,2025-08-24,West
TXN-003891,CUST-00074,71.10,2025-05-10,Central
TXN-004717,CUST-00340,454.58,2024-08-06,Central
TXN-003350,CUST-00066,971.78,2024-05-14,South
TXN-002902,CUST-00080,33.39,2025-10-22,East
TXN-001024,CUST-00125,182.85,2024-11-27,South
TXN-000012,CUST-00055,1272.43,2025-05-24,West
TXN-000046,CUST-00400,229.93,2025-01-21,West
TXN-003943,CUST-00253,522.72,2025-09-29, South
TXN-003435,CUST-00133,282.16,2024-01-20,Central
TXN-001694,CUST-00074,479.90,2025-04-13,Central
TXN-002521,CUST-00411,80.42,2025-04-28,Central
TXN-002427,CUST-00135,158.04,2024-07-24,South
TXN-001899,CUST-00116,82.83,2024-05-03,East
TXN-001930,CUST-00452,452.94,2025-12-12,East
TXN-000303,CUST-00070,203.52,2025-01-06,Central
TXN-003780,CUST-00258,19.94,2025-07-14,North
TXN-002095,CUST-00090,167.11,2025-11-29,
TXN-004010,CUST-00359,79.37,2025-11-30,West
TXN-004920,CUST-00325,412.69,2025-06-27,South
TXN-004744,CUST-00287,20.61,2025-07-25,West
TXN-001943,CUST-00252,39.60,2025-09-17,
TXN-000343,CUST-00044,105.94,2025-01-02,East
TXN-003666,CUST-00110,1208.14,2024-03-16,East
TXN-001034,CUST-00042,228.52,2025-03-19,West
TXN-001052,CUST-00408,114.30,2024-07-30,South
TXN-003755,CUST-00324,737.80,2025-10-13, South
TXN-004157,CUST-00085,28.52,2025-12-04,W
TXN-003975,CUST-00271,267.24,2025-11-12,South
TXN-000689,CUST-00305,184.28,2024-08-14,South
TXN-003645,CUST-00324,44.95,2025-11-04,South
TXN-000136,CUST-00485,73.38,2024-05-02,East
TXN-003596,CUST-00137,114.17,2025-12-26,West
TXN-003606,CUST-00329,1319.14,2024-06-05,South
TXN-001120,CUST-00417,475.41,2025-02-15,Central
TXN-001284,CUST-00032,98.08,2025-02-16,North
TXN-001854,CUST-00282,171.21,2025-06-18,Central
TXN-002034,CUST-00061,50.43,2024-01-26,North
TXN-002265,CUST-00155,898.82,2025-03-12,North
TXN-002645,CUST-00143,238.91 USD,2024-09-12,North
TXN-004820,CUST-00158,108.57,2025-03-17,North
TXN-004978,CUST-00429,346.06,2024-09-01,N
TXN-002397,CUST-00421,102.21,2025-03-29,East
TXN-003668,CUST-00364,127.67,2025-05-18,South
TXN-000647,CUST-00110,46.54,2025-07-14,South
TXN-004898,CUST-00335,615.90,2025-11-10,West
TXN-004760,CUST-00349,30.38,2024-04-10,East
TXN-002349,CUST-00481,1156.64,2025-02-17,South
TXN-001292,CUST-00296,43.68,2024-07-10,North
TXN-000441,CUST-00049,1045.00,2025-08-24,South
TXN-000537,CUST-00495,860.65,2024-08-01,South
TXN-001882,cust-00192,229.56,2024-04-28,North
TXN-002740,CUST-00093,70.42,2025-06-16,South 
TXN-002105,CUST-00420,509.60,2024-03-30,North
TXN-002988,CUST-00043,45.74,2025-01-07,West
TXN-004632,CUST-00383,91.23,25/11/2024,Central
TXN-003129,CUST-369,234.89,2025-01-16,West
TXN-003283,CUST-00425,420.53,2024-04-08,East
TXN-001753,CUST-00204,214.86,2024-11-02,South
TXN-003961,CUST-00029,51.21,2025-07-21,South
TXN-004616,CUST-00239,28.99,2024-06-22,North
TXN-003277,CUST-00352,112.09,2024-07-02,Central
TXN-003172,CUST-00324,254.56,2024-10-11,South
TXN-004795,cust-00199,405.11,2024-12-16,Central
TXN-001907,CUST-00411,1161.57,2024-08-27,Central
TXN-000429,CUST-00430,78.56,2025-06-11,South
TXN-001085,cust-00217,89.07,2025-10-30,North
TXN-002685,CUST-00387,195.69,2025-11-18,North
TXN-002682,CUST-00116,28.75,2025-04-23,East
TXN-001759,CUST-00224,202.78,2024-01-09,West
TXN-003853,CUST-00386,521.11,2025-03-11,West
TXN-003332,CUST-347,158.78,2025-03-25,West
TXN-001967,CUST-00078,253.30,2025-03-12,Central
TXN-003761,CUST-00420,245.04,2025-12-01,North
TXN-002345,CUST-146,100.29,2024-03-02,Central
TXN-004611,CUST-00400,66.26,2024-12-29,West
TXN-001601,CUST-00277 ,105.76,2025-02-11,Central
